RequestID,Boro,Yr,M,D,HH,MM,Vol,SegmentID,WktGeom,street,fromSt,toSt,Direction
28006,Bronx,2018,4,3,3,15,11,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
16687,Bronx,2014,3,20,18,30,105,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
11685,Bronx,2013,3,31,12,15,96,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,NB
22517,Bronx,2016,3,16,1,30,16,81472,POINT (1012822.7793314003 271234.211475685),BROADWAY,West 262 Street,Dead end,NB
7530,Bronx,2010,3,22,6,30,40,81472,POINT (1012824.7 271127.7),BROADWAY @ CARYL AVE (CITY LINE),W 262 ST,DEAD END,NB
22517,Bronx,2016,3,12,10,0,99,81472,POINT (1012822.7793314003 271234.211475685),BROADWAY,West 262 Street,Dead end,NB
30153,Bronx,2019,4,1,19,0,112,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
30153,Bronx,2019,4,6,1,0,34,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
28006,Bronx,2018,3,29,13,45,82,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
22517,Bronx,2016,3,20,23,0,30,81472,POINT (1012822.7793314003 271234.211475685),BROADWAY,West 262 Street,Dead end,NB
32395,Bronx,2020,8,29,14,15,103,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
30153,Bronx,2019,3,31,7,15,46,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
8957,Bronx,2012,5,10,9,30,100,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,NB
7530,Bronx,2010,3,28,12,15,71,81472,POINT (1012824.7 271127.7),BROADWAY @ CARYL AVE (CITY LINE),W 262 ST,DEAD END,NB
26799,Bronx,2017,4,3,3,15,10,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
8957,Bronx,2012,5,11,4,0,14,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,NB
19461,Bronx,2015,3,19,23,0,85,81472,POINT (1012824.4084410012 271144.5180141923),BROADWAY,West 262 Street,Dead end,NB
32395,Bronx,2020,9,1,3,45,17,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
19461,Bronx,2015,3,17,14,0,86,81472,POINT (1012824.4084410012 271144.5180141923),BROADWAY,West 262 Street,Dead end,SB
30153,Bronx,2019,4,3,22,15,85,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
16687,Bronx,2014,3,24,18,15,110,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
30153,Bronx,2019,3,28,0,0,49,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
19461,Bronx,2015,3,29,12,45,122,81472,POINT (1012824.4084410012 271144.5180141923),BROADWAY,West 262 Street,Dead end,SB
30153,Bronx,2019,3,31,11,0,84,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
8957,Bronx,2012,5,3,1,15,35,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,NB
22517,Bronx,2016,3,24,13,15,118,81472,POINT (1012822.7793314003 271234.211475685),BROADWAY,West 262 Street,Dead end,SB
30153,Bronx,2019,4,5,0,30,21,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
8957,Bronx,2012,5,5,21,30,99,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
26799,Bronx,2017,4,2,17,45,127,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
16687,Bronx,2014,3,17,4,30,13,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
22517,Bronx,2016,3,21,20,45,60,81472,POINT (1012822.7793314003 271234.211475685),BROADWAY,West 262 Street,Dead end,NB
32395,Bronx,2020,8,31,13,30,116,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
16687,Bronx,2014,3,19,9,15,0,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,NB
28006,Bronx,2018,3,24,7,30,0,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
11685,Bronx,2013,3,22,1,0,14,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
19461,Bronx,2015,3,29,3,0,39,81472,POINT (1012824.4084410012 271144.5180141923),BROADWAY,West 262 Street,Dead end,NB
28006,Bronx,2018,4,1,8,45,64,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
32395,Bronx,2020,9,3,1,0,32,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
22517,Bronx,2016,3,15,7,15,120,81472,POINT (1012822.7793314003 271234.211475685),BROADWAY,West 262 Street,Dead end,NB
22517,Bronx,2016,3,22,12,30,86,81472,POINT (1012822.7793314003 271234.211475685),BROADWAY,West 262 Street,Dead end,SB
30153,Bronx,2019,3,26,8,45,82,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
30153,Bronx,2019,4,3,9,30,103,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
19461,Bronx,2015,3,27,2,0,0,81472,POINT (1012824.4084410012 271144.5180141923),BROADWAY,West 262 Street,Dead end,NB
11685,Bronx,2013,3,20,1,15,15,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
28006,Bronx,2018,4,8,23,15,0,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
30153,Bronx,2019,3,26,19,45,86,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
16687,Bronx,2014,3,15,18,15,130,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,NB
7598,Bronx,2007,3,31,7,0,206,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,CARYL AV,NB
8957,Bronx,2012,5,5,19,0,101,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,NB
11685,Bronx,2013,3,26,12,15,110,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
19461,Bronx,2015,3,18,11,45,86,81472,POINT (1012824.4084410012 271144.5180141923),BROADWAY,West 262 Street,Dead end,NB
28006,Bronx,2018,3,28,4,45,28,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
30153,Bronx,2019,3,26,17,0,198,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
26799,Bronx,2017,4,10,0,45,22,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
30153,Bronx,2019,4,5,6,30,64,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
28006,Bronx,2018,3,29,8,45,0,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
19461,Bronx,2015,3,16,3,0,12,81472,POINT (1012824.4084410012 271144.5180141923),BROADWAY,West 262 Street,Dead end,SB
32395,Bronx,2020,8,31,22,15,90,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
28006,Bronx,2018,4,1,21,30,81,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
8957,Bronx,2012,5,9,3,15,8,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,NB
8957,Bronx,2012,5,13,11,45,0,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
30153,Bronx,2019,3,21,22,0,98,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
8957,Bronx,2012,5,9,7,0,149,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
11685,Bronx,2013,3,29,11,15,91,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
7530,Bronx,2010,3,26,16,15,111,81472,POINT (1012824.7 271127.7),BROADWAY @ CARYL AVE (CITY LINE),W 262 ST,DEAD END,NB
19461,Bronx,2015,3,27,18,45,112,81472,POINT (1012824.4084410012 271144.5180141923),BROADWAY,West 262 Street,Dead end,SB
7530,Bronx,2010,4,7,18,45,108,81472,POINT (1012824.7 271127.7),BROADWAY @ CARYL AVE (CITY LINE),W 262 ST,DEAD END,NB
16687,Bronx,2014,3,26,4,0,15,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
26799,Bronx,2017,3,28,23,0,79,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
22517,Bronx,2016,3,20,12,45,95,81472,POINT (1012822.7793314003 271234.211475685),BROADWAY,West 262 Street,Dead end,NB
22517,Bronx,2016,3,17,21,15,57,81472,POINT (1012822.7793314003 271234.211475685),BROADWAY,West 262 Street,Dead end,SB
7530,Bronx,2010,3,30,16,45,118,81472,POINT (1012824.7 271127.7),BROADWAY @ CARYL AVE (CITY LINE),W 262 ST,DEAD END,NB
28006,Bronx,2018,3,26,21,30,0,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
32395,Bronx,2020,8,28,3,15,15,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
32395,Bronx,2020,8,27,10,30,81,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
19461,Bronx,2015,3,29,7,15,38,81472,POINT (1012824.4084410012 271144.5180141923),BROADWAY,West 262 Street,Dead end,NB
26799,Bronx,2017,4,1,17,0,94,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
16687,Bronx,2014,3,21,14,15,34,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
22517,Bronx,2016,3,15,10,45,91,81472,POINT (1012822.7793314003 271234.211475685),BROADWAY,West 262 Street,Dead end,NB
22517,Bronx,2016,3,27,0,15,46,81472,POINT (1012822.7793314003 271234.211475685),BROADWAY,West 262 Street,Dead end,SB
22517,Bronx,2016,3,24,4,0,42,81472,POINT (1012822.7793314003 271234.211475685),BROADWAY,West 262 Street,Dead end,SB
8957,Bronx,2012,4,29,7,45,57,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
26799,Bronx,2017,4,10,14,15,107,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
22517,Bronx,2016,3,21,8,45,105,81472,POINT (1012822.7793314003 271234.211475685),BROADWAY,West 262 Street,Dead end,SB
16687,Bronx,2014,3,21,1,0,19,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
28006,Bronx,2018,3,24,14,15,0,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
3432,Bronx,2008,4,16,14,0,441,81472,POINT (1012824.7 271127.7),S/B BROADWAY @ W 262 ST - CARYL AVE,W 262 ST,DEAD END,SB
30153,Bronx,2019,3,22,2,45,20,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
11685,Bronx,2013,3,29,18,0,102,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
8957,Bronx,2012,5,11,7,30,222,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
28006,Bronx,2018,3,23,23,30,0,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
28006,Bronx,2018,3,22,13,0,76,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
28006,Bronx,2018,4,1,22,0,53,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
11685,Bronx,2013,4,3,4,0,17,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
11685,Bronx,2013,3,22,1,15,11,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
30153,Bronx,2019,3,18,7,15,263,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
11685,Bronx,2013,3,29,22,45,88,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
30153,Bronx,2019,3,24,7,45,50,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
30153,Bronx,2019,3,26,12,45,103,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
30153,Bronx,2019,4,5,14,45,112,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
30153,Bronx,2019,3,22,15,0,130,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
28006,Bronx,2018,3,24,11,15,104,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
32395,Bronx,2020,9,2,17,0,129,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
26799,Bronx,2017,3,27,12,45,101,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
26799,Bronx,2017,3,30,4,0,20,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
30153,Bronx,2019,4,4,17,15,134,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
32395,Bronx,2020,8,27,7,0,61,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
8957,Bronx,2012,5,4,19,30,139,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,NB
22517,Bronx,2016,3,20,22,15,51,81472,POINT (1012822.7793314003 271234.211475685),BROADWAY,West 262 Street,Dead end,NB
8957,Bronx,2012,5,13,3,30,1,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
8957,Bronx,2012,5,4,9,45,105,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,NB
26799,Bronx,2017,4,2,16,15,109,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
8957,Bronx,2012,4,28,12,45,137,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
28006,Bronx,2018,3,29,13,15,76,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
30153,Bronx,2019,4,4,1,0,26,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
28006,Bronx,2018,4,1,9,15,59,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
11685,Bronx,2013,3,30,16,30,112,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
30153,Bronx,2019,4,1,8,45,104,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
26799,Bronx,2017,3,31,22,15,97,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
11685,Bronx,2013,3,16,12,0,123,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,NB
26799,Bronx,2017,4,6,2,15,27,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
30153,Bronx,2019,3,27,22,30,66,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
7530,Bronx,2010,3,25,2,15,28,81472,POINT (1012824.7 271127.7),BROADWAY @ CARYL AVE (CITY LINE),W 262 ST,DEAD END,NB
28006,Bronx,2018,3,26,22,0,59,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
28006,Bronx,2018,3,23,22,45,0,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
22517,Bronx,2016,3,17,4,0,20,81472,POINT (1012822.7793314003 271234.211475685),BROADWAY,West 262 Street,Dead end,NB
28006,Bronx,2018,4,5,4,0,20,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
22517,Bronx,2016,3,25,2,45,16,81472,POINT (1012822.7793314003 271234.211475685),BROADWAY,West 262 Street,Dead end,SB
22517,Bronx,2016,3,20,2,0,28,81472,POINT (1012822.7793314003 271234.211475685),BROADWAY,West 262 Street,Dead end,NB
26799,Bronx,2017,4,9,22,30,88,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
16687,Bronx,2014,3,27,0,45,10,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
28006,Bronx,2018,4,1,17,30,106,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
11685,Bronx,2013,3,21,11,30,97,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
3433,Bronx,2008,4,14,12,0,322,81472,POINT (1012824.7 271127.7),N/B BROADWAY @ W 262 ST - CARYL AVE,W 262 ST,DEAD END,NB
16687,Bronx,2014,3,26,8,0,141,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
8957,Bronx,2012,4,29,12,15,101,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,NB
7530,Bronx,2010,3,22,18,15,119,81472,POINT (1012824.7 271127.7),BROADWAY @ CARYL AVE (CITY LINE),W 262 ST,DEAD END,NB
16687,Bronx,2014,3,18,12,0,69,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,NB
32395,Bronx,2020,8,26,1,30,22,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
19461,Bronx,2015,3,16,10,45,119,81472,POINT (1012824.4084410012 271144.5180141923),BROADWAY,West 262 Street,Dead end,SB
8957,Bronx,2012,5,8,6,15,84,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
7530,Bronx,2010,4,6,7,0,73,81472,POINT (1012824.7 271127.7),BROADWAY @ CARYL AVE (CITY LINE),W 262 ST,DEAD END,NB
32395,Bronx,2020,8,22,11,15,78,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
7530,Bronx,2010,4,1,0,45,41,81472,POINT (1012824.7 271127.7),BROADWAY @ CARYL AVE (CITY LINE),W 262 ST,DEAD END,NB
7598,Bronx,2007,3,14,13,0,385,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,CARYL AV,NB
28006,Bronx,2018,4,4,20,30,80,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
32395,Bronx,2020,9,3,17,15,221,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
28006,Bronx,2018,4,5,11,45,112,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
30153,Bronx,2019,3,21,21,0,68,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
28006,Bronx,2018,4,3,16,30,117,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
32395,Bronx,2020,8,30,2,45,45,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
7530,Bronx,2010,3,28,22,45,69,81472,POINT (1012824.7 271127.7),BROADWAY @ CARYL AVE (CITY LINE),W 262 ST,DEAD END,NB
26799,Bronx,2017,4,3,19,30,168,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
32395,Bronx,2020,8,23,23,15,57,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
32395,Bronx,2020,8,26,8,45,187,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
8957,Bronx,2012,5,2,21,0,74,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
30153,Bronx,2019,3,31,3,45,22,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
16687,Bronx,2014,3,28,10,45,75,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,NB
28006,Bronx,2018,4,6,3,30,0,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
8957,Bronx,2012,5,7,22,0,72,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,NB
26799,Bronx,2017,4,6,8,30,123,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
7530,Bronx,2010,4,1,20,0,120,81472,POINT (1012824.7 271127.7),BROADWAY @ CARYL AVE (CITY LINE),W 262 ST,DEAD END,NB
19461,Bronx,2015,3,20,3,30,11,81472,POINT (1012824.4084410012 271144.5180141923),BROADWAY,West 262 Street,Dead end,NB
11685,Bronx,2013,3,26,11,45,86,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,NB
19461,Bronx,2015,3,14,17,30,94,81472,POINT (1012824.4084410012 271144.5180141923),BROADWAY,West 262 Street,Dead end,SB
22517,Bronx,2016,3,12,15,30,117,81472,POINT (1012822.7793314003 271234.211475685),BROADWAY,West 262 Street,Dead end,SB
32395,Bronx,2020,8,24,19,0,107,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
22517,Bronx,2016,3,21,19,0,121,81472,POINT (1012822.7793314003 271234.211475685),BROADWAY,West 262 Street,Dead end,NB
7530,Bronx,2010,3,30,8,30,105,81472,POINT (1012824.7 271127.7),BROADWAY @ CARYL AVE (CITY LINE),W 262 ST,DEAD END,NB
3432,Bronx,2008,4,19,4,0,121,81472,POINT (1012824.7 271127.7),S/B BROADWAY @ W 262 ST - CARYL AVE,W 262 ST,DEAD END,SB
7530,Bronx,2010,3,22,23,30,46,81472,POINT (1012824.7 271127.7),BROADWAY @ CARYL AVE (CITY LINE),W 262 ST,DEAD END,NB
16687,Bronx,2014,3,25,6,15,54,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,NB
26799,Bronx,2017,4,2,21,45,99,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
19461,Bronx,2015,3,21,2,45,17,81472,POINT (1012824.4084410012 271144.5180141923),BROADWAY,West 262 Street,Dead end,NB
30153,Bronx,2019,3,20,8,30,160,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
30153,Bronx,2019,4,5,14,0,110,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
28006,Bronx,2018,3,31,7,15,0,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
3432,Bronx,2008,4,19,2,0,149,81472,POINT (1012824.7 271127.7),S/B BROADWAY @ W 262 ST - CARYL AVE,W 262 ST,DEAD END,SB
11685,Bronx,2013,3,23,12,0,106,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,NB
7530,Bronx,2010,3,27,17,0,116,81472,POINT (1012824.7 271127.7),BROADWAY @ CARYL AVE (CITY LINE),W 262 ST,DEAD END,NB
19461,Bronx,2015,3,23,17,30,120,81472,POINT (1012824.4084410012 271144.5180141923),BROADWAY,West 262 Street,Dead end,NB
11685,Bronx,2013,3,30,12,45,127,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
26799,Bronx,2017,3,31,7,45,95,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
16687,Bronx,2014,3,23,7,0,24,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,NB
28006,Bronx,2018,4,2,20,0,60,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
28006,Bronx,2018,4,5,23,0,0,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
30153,Bronx,2019,4,2,16,0,126,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
26799,Bronx,2017,3,26,23,45,26,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
28006,Bronx,2018,3,30,8,0,114,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
11685,Bronx,2013,4,1,2,0,18,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
28006,Bronx,2018,3,28,17,0,116,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
7530,Bronx,2010,4,6,16,30,126,81472,POINT (1012824.7 271127.7),BROADWAY @ CARYL AVE (CITY LINE),W 262 ST,DEAD END,NB
16687,Bronx,2014,3,22,22,45,86,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,NB
16687,Bronx,2014,3,20,21,30,75,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
32395,Bronx,2020,9,2,3,15,26,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
28006,Bronx,2018,4,2,4,45,0,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
28006,Bronx,2018,3,31,15,15,0,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
30153,Bronx,2019,3,24,22,30,79,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
28006,Bronx,2018,4,1,10,45,92,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
11685,Bronx,2013,3,30,14,15,118,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,NB
26799,Bronx,2017,4,8,7,30,85,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
8957,Bronx,2012,5,11,18,30,127,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,NB
30153,Bronx,2019,3,23,11,45,130,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
26799,Bronx,2017,3,27,6,0,88,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
22517,Bronx,2016,3,27,9,45,66,81472,POINT (1012822.7793314003 271234.211475685),BROADWAY,West 262 Street,Dead end,NB
8957,Bronx,2012,4,30,18,0,99,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
26799,Bronx,2017,4,1,0,45,30,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
26799,Bronx,2017,4,1,11,15,82,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
7530,Bronx,2010,3,31,13,15,107,81472,POINT (1012824.7 271127.7),BROADWAY @ CARYL AVE (CITY LINE),W 262 ST,DEAD END,NB
28006,Bronx,2018,3,30,13,30,0,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
