SegmentID,count
17652,3898
17653,2214
176567,4404
176648,377
176664,1344
176696,1344
17671,1346
176733,2016
176737,2592
176766,2083
176798,2328
176840,672
176847,672
17685,478
176856,672
17691,2688
176936,4945
176940,2630
176975,4785
176984,2610
177069,672
177092,964
17712,1342
17714,976
177145,2984
17715,2319
177159,672
177165,4546
177206,1344
17724,9413
177334,672
17737,864
177409,1254
177413,1254
177415,779
177416,1252
177418,1258
177435,755
177440,1487
177441,672
177452,672
177454,2592
177462,1260
177464,1258
177469,1585
177471,1554
177482,1344
177488,5856
177493,672
177495,672
177497,672
177513,1344
177519,672
177538,2978
177547,2773
177554,711
177559,10743
177593,3397
177614,3074
177615,10106
177616,872
177617,19008
177744,864
177781,672
177798,672
177806,672
177809,672
177819,1194
177822,1208
177827,2301
177868,1728
177876,4128
17790,1344
177920,2688
177936,4796
177940,1920
177956,4786
177989,672
17804,376
17805,376
17806,376
178070,1362
178088,1120
178107,1196
178108,1363
178134,1853
178192,9047
178193,1334
178203,862
178328,2799
178332,1054
178335,4025
178342,1930
178358,672
178366,1536
178383,387
178394,1484
178395,3456
178396,1728
178405,11960
17841,768
17845,768
178466,672
178467,672
17851,1344
178547,3358
178549,5184
178559,3498
17856,769
17857,766
178575,3360
17858,766
178647,672
17869,2402
178699,672
17870,2410
178705,753
17871,2307
178714,2583
178716,2300
17873,955
17876,2500
178791,1633
178816,672
178821,672
178852,672
178858,672
178889,1728
178893,864
178897,672
17890,390
178901,1628
178912,1630
178929,672
178972,383
178982,672
179027,672
179030,2016
179041,743
179062,1056
179066,1056
179128,742
179156,1525
179183,381
179198,1344
179237,2688
179249,1451
179251,382
179257,374
17938,392
179403,405
179509,1562
179513,5184
179545,1428
179547,762
179575,768
179634,768
179665,1570
179668,1932
179686,1930
179702,672
179703,1635
179732,1344
179734,1636
179750,925
179787,380
179799,3837
179801,2114
179802,2654
179803,1344
179808,1710
179810,2793
179821,768
17991,1406
179910,1344
180203,716
180247,385
180302,397
180348,1172
180352,280
180357,1247
180358,1442
180361,672
180368,575
180369,1436
180407,852
180408,780
180417,1344
180423,861
180425,866
180428,672
180489,381
180547,4207
180570,378
180600,386
180709,378
180737,392
180742,2022
180765,384
180783,385
180802,2797
180890,953
180892,954
180938,1728
181001,378
181056,383
181189,1344
181192,1344
181196,1344
181218,4032
181239,672
181240,1344
181263,374
181266,376
18129,485
181362,1059
18150,1156
181517,672
181528,2016
181564,380
181629,290
181716,672
181754,404
18183,1344
181837,380
18185,399
181851,672
181860,672
181865,672
182040,672
182136,715
182346,373
182348,379
182513,866
182526,2937
182613,672
182636,374
182637,2400
182652,1344
182686,3456
182697,672
182713,952
182715,1326
182716,947
182732,1430
182814,1344
182989,672
183015,948
183016,1344
183017,768
18321,385
18342,383
183448,672
183521,2039
183558,481
183606,1721
183636,1049
183645,24
183655,1344
183712,672
183738,4896
18384,1440
18385,768
183874,2020
18388,1440
183880,564
183975,1619
184077,5596
184079,28009
184089,700
184142,672
184171,672
184214,1117
184218,1344
184222,864
184236,2016
184237,2016
184240,385
184272,3253
184277,872
184278,864
18428,786
184286,849
184332,1344
184347,1052
184385,1344
184402,672
184404,672
184417,680
18442,665
184469,1344
184492,672
184506,1436
184512,1344
184514,1344
184524,768
184531,942
184532,940
184562,6422
18459,1344
184610,1624
184636,672
184645,5184
184696,672
184700,672
184726,725
18474,385
18476,4436
18477,1344
184770,672
184796,1344
184806,1344
184848,2148
184850,15189
184859,672
184862,672
184901,672
184926,971
185027,1344
185040,1344
185056,390
185120,1728
185125,1344
185130,3052
185142,1632
185144,6534
185234,391
185238,1440
18525,4851
185298,672
185315,2400
185316,377
185359,3024
18537,473
185372,384
185373,1344
18541,378
185458,1348
185480,864
185546,382
185574,672
185577,1804
18562,447
185651,864
185661,2592
185731,672
18580,379
185833,672
185863,1065
185904,2315
185907,672
185961,1344
186008,957
186009,1728
186024,192
186065,672
186094,848
186125,864
186246,797
18626,768
18629,768
186322,1358
18635,5644
18637,394
186378,2688
18640,392
18641,6135
18653,2774
18655,864
186606,1344
186614,4804
186616,1342
186621,1614
186632,1371
186657,672
186729,672
186740,2992
186808,1391
186809,4065
186851,1396
186853,1393
186882,672
18691,772
186957,672
186970,758
186991,1201
187002,672
187010,672
187014,672
18704,2016
187077,672
187114,672
187134,757
18717,385
18719,384
187222,1434
18723,387
187230,569
187237,568
18724,768
18737,378
18738,2469
18762,382
187772,769
187789,789
187790,1344
187804,1639
187811,672
18782,2016
187827,672
187831,783
187832,783
187861,373
18788,384
187881,1089
18790,382
18794,387
18795,792
18796,1908
187968,1728
18797,1412
18798,1817
187982,6785
187983,1865
187988,1631
187990,568
18801,384
188011,1344
188014,672
188016,1411
188019,672
18802,378
188022,2098
188023,18063
188029,672
18803,378
18804,379
18806,379
188062,2688
18807,378
18808,3281
188080,1008
188083,2105
18809,4202
188096,1722
18810,1465
188108,672
188144,2688
188146,1060
188147,8088
18818,672
1882,380
18820,672
188217,1443
188245,2786
188247,2429
188270,860
188281,1344
188284,1503
188285,751
188286,751
1883,5234
188316,1344
188343,672
188459,864
18846,1040
188462,672
188477,1344
1885,105
188511,672
188518,672
18852,864
188525,849
188547,680
188555,864
188556,2688
188574,3456
188598,1010
188599,1395
188604,2214
188605,1344
188608,1344
188625,672
188630,1344
188632,1518
188637,1728
188663,1344
188670,1241
188677,672
188723,971
188816,378
188817,2194
188851,1034
188852,12249
188895,1554
188896,1646
18891,2016
18899,382
18900,386
18901,388
18902,388
189049,2194
189074,719
189075,716
18909,4226
189099,1645
189167,379
18923,1101
189246,400
18927,1222
189271,24267
189355,1344
189377,864
18951,768
18952,768
189592,672
18966,2016
189924,3936
1902,381
190225,1344
190253,1728
190312,672
190314,672
190315,1152
190316,1536
190317,1152
190318,864
190319,1344
190330,672
190349,956
190387,4125
190395,1612
190397,1608
190409,672
190428,864
190429,1813
190467,864
190509,672
190527,2881
190540,1344
190592,1440
190636,1921
19068,395
19069,395
190690,864
190698,3015
19070,395
190704,768
19073,1548
19074,3287
19077,768
190791,9896
190793,21055
190794,1250
190799,4213
190807,1734
19081,1478
19082,4389
190822,4593
190825,2016
19083,664
190851,672
19086,1614
190861,864
190863,864
190876,656
190897,914
190904,1548
190927,4024
190955,1554
190957,1152
190958,5305
190959,672
190964,2688
190984,406
190990,672
190991,960
191004,672
191008,1344
191009,672
191010,864
191012,864
191017,709
191022,2175
191023,672
191024,2395
191047,3097
191053,672
191088,864
191090,864
191098,864
191101,1529
191112,672
191114,7186
191117,1521
191130,9777
191133,1344
191195,971
191204,672
191237,4454
191257,672
191260,672
191269,672
191270,864
191274,16048
191290,960
191293,2176
191294,672
191301,672
191310,672
191316,672
191323,5320
19133,990
191335,3771
191351,883
191358,672
191366,768
191370,1344
191372,1557
191385,672
191386,1241
191389,1152
191390,864
191393,1625
191394,7686
191399,672
191405,2688
191411,381
191421,721
191433,672
191436,2300
191442,2016
19145,1344
191457,1432
19148,1344
191519,1436
191563,9470
191585,1447
191599,687
19163,3456
191706,956
19174,1007
191797,2400
19185,2016
19187,672
19188,3084
19189,2016
19195,672
19198,672
191985,672
19199,672
191992,672
191993,864
192000,864
192007,672
192008,672
19201,672
19202,6882
192027,2399
19203,672
192030,1400
19204,1920
192043,2808
192044,386
192045,2766
192047,393
192054,896
192055,1344
192062,2016
192072,2399
19208,1537
192082,1344
19209,1535
19210,3754
19217,664
192178,672
192179,1531
19219,2006
192212,2077
19224,688
19226,1536
19227,688
19228,689
192287,2016
192292,1093
192327,657
19233,665
192330,868
192331,678
19234,1344
192384,1930
192411,1935
192425,5184
19244,3816
19246,672
19248,4128
19250,672
19251,672
19252,3860
19253,3057
19254,3052
19259,1728
19260,33454
192645,2763
192664,672
19267,768
192674,1043
192708,672
192726,776
192728,1344
192731,22874
192756,27131
192770,16291
192771,15913
192843,768
192844,840
192872,860
192873,854
19305,1344
19307,672
19308,1344
19309,672
19313,5510
193538,1728
193541,2361
193553,672
193556,1344
19382,2090
193822,768
19387,1954
193871,1444
193876,718
19388,2271
193883,2879
193887,1728
19389,1039
193897,726
193899,908
19390,2278
19391,2261
19392,2228
193921,1049
193924,4480
193938,383
193949,24
193957,1440
19396,1756
193964,672
193969,3046
193970,1619
19398,2196
193980,3054
193981,3050
193983,864
19399,2937
193991,864
193992,864
194031,1700
194053,3052
194069,864
194070,864
194071,1345
194072,1910
194078,293
19408,386
194085,720
194095,5221
19410,386
194102,1351
194136,1428
194144,716
194147,672
194149,672
194165,382
194173,672
194175,864
19418,2867
194185,710
194190,714
194205,672
19421,2098
19422,754
19423,379
194238,2688
194239,20909
19424,380
19425,390
194253,665
194263,3928
194265,1928
19430,1344
19431,1344
194327,3930
194331,1916
194334,372
19434,1432
194341,2688
194358,466
194360,378
194362,672
194363,672
19437,5494
194370,1515
194371,864
19439,751
19442,1719
19444,772
194449,1350
19446,1157
194467,185
19447,386
194566,1167
19461,3456
194619,1344
19463,3431
19465,768
19466,1536
19467,2112
194740,672
194744,291
194746,1151
19475,2496
19476,382
194760,1154
19479,2212
19480,2224
19481,1042
19482,2296
19483,1155
194837,759
19484,2673
194844,672
194854,2078
194875,680
19489,1747
19490,2963
194916,756
194930,703
194931,1344
19494,2310
194947,672
19496,1153
194998,1537
195030,3905
195031,707
195045,772
195047,772
19505,387
195057,759
195058,758
195059,755
19507,388
19525,393
195311,387
19539,382
19540,398
195421,768
195438,1344
19545,405
195461,672
19547,399
19550,4430
19555,3456
19559,3456
195590,853
195607,1344
195627,1760
195639,1415
19564,672
19565,2688
19566,7802
195662,1045
195667,1344
19569,768
19570,3662
19571,768
19573,1344
19574,1344
195771,293
19579,1344
195795,676
195843,758
195875,573
19595,2685
19597,2044
19605,1344
19616,377
19619,679
19620,681
19621,1057
19622,760
19623,760
196248,385
196249,1156
196266,1536
196308,2792
19633,574
19634,573
19636,1919
196367,13763
196368,4509
19637,1344
196371,2116
196389,1344
19639,386
196390,1752
196392,672
196393,1344
19640,1057
19641,6077
196417,862
196418,737
196421,1505
196422,741
19648,570
196486,2956
19649,672
19650,961
19651,958
196510,1426
196516,2085
19653,1870
196538,573
19654,384
196544,383
196545,1550
19655,768
19656,770
196561,3357
19657,767
196587,2083
196607,947
196617,2957
196623,1425
196626,3054
19663,671
19664,670
196647,1380
19665,2783
196657,289
196658,1055
19666,2112
196663,2016
196664,1344
19667,768
19671,1344
19672,672
196749,743
196806,715
196826,1434
19686,1253
19687,1244
19690,672
19699,672
19701,672
19702,672
19705,672
197103,2049
197105,2048
19712,672
197181,1356
19719,672
197208,572
19730,811
19742,1138
19743,381
19744,385
19745,860
19758,1058
19761,6747
19762,2113
19764,385
19768,571
19773,391
19780,1344
19781,2894
19784,1344
19788,672
19790,672
19805,5684
19813,3836
19848,862
19850,862
19852,2244
19870,3648
19874,4605
19898,392
19900,392
19912,674
19914,1344
19924,672
19939,1344
19941,672
19972,384
19978,3648
19984,3456
19986,1135
19988,1053
19991,5518
20006,391
20007,392
20008,391
20043,674
20062,370
20063,369
20064,368
20094,672
20106,672
20121,385
20122,387
20126,391
20127,386
20137,842
20138,3456
20147,3168
20149,1823
20153,1135
20157,5528
20212,1096
20215,1847
20217,2932
20219,1588
20221,1593
20222,2808
20223,3457
20224,5073
20226,4268
20228,392
20229,2331
20232,660
20234,856
20236,2319
20262,756
20263,48
20278,5509
20299,1375
20300,1272
20302,1380
20303,2089
20335,6524
20336,672
20337,2708
20340,3456
20341,3215
20345,383
20346,1127
20350,379
20352,2021
20353,1636
20354,1638
20363,1125
20379,48
20380,757
20383,378
20384,379
20386,382
20388,381
20391,381
20395,1728
20403,2097
20404,1996
20456,2785
20457,1210
20458,2790
20465,1208
20467,1125
20469,769
20476,1440
20477,2326
20478,4646
20483,2328
20487,3212
20489,1978
20491,1030
20509,383
20510,383
20512,660
20515,852
20522,854
20531,1805
20561,4430
20562,2112
20564,4032
20573,2024
20578,3737
20579,7182
20646,393
20651,2688
20652,1344
20655,394
20678,3742
20679,4772
20680,3734
20686,3730
20692,1049
20696,1344
20698,2688
20702,768
20711,963
20795,3639
20796,2400
20797,2389
20803,1252
20809,1344
20817,1344
20823,1344
20827,1344
20872,1357
20883,1441
20914,387
20932,2009
20946,1747
20947,399
20948,401
20956,1344
20958,1344
20962,1344
20970,2688
2099,1341
20992,2063
20993,384
20999,383
21024,1728
21027,920
21028,1728
21033,928
21044,1415
21075,950
21082,2688
21086,2688
21091,381
21100,1344
21106,1344
21110,1728
21111,1920
21115,1728
21139,5351
2114,2387
21142,891
21143,672
21147,672
21148,2618
21152,672
21157,672
21163,672
21164,1728
21169,1023
21179,672
2118,2387
21180,672
21187,672
21188,672
21189,672
21190,672
2120,2410
21201,672
21202,672
21203,672
21211,382
21214,382
21236,384
21237,383
21238,395
21239,96
21258,672
21259,672
21268,2387
21283,672
21284,96
21287,96
21289,96
21290,672
21291,384
2130,2387
21301,672
21324,672
21327,5525
21331,2766
21335,3825
21336,672
21339,192
21340,384
21341,384
21367,672
21369,672
21399,9994
21400,1344
21405,1711
21407,384
21408,384
2141,2112
21422,5375
21428,379
21440,378
21441,383
21442,379
21444,378
21448,672
21451,378
214550,377
21457,380
2147,2476
21490,5347
21493,672
21494,672
21495,864
21497,2208
21498,2016
21501,1536
215048,1344
21508,865
21509,864
21510,192
21518,2779
215190,672
21520,866
215206,1344
21521,1348
215270,672
2153,2658
215350,1344
21536,5296
215370,1344
21558,1985
215648,1344
21568,1982
215682,1344
215713,1344
215773,5679
215798,672
215869,388
215991,1344
21613,401
216186,1344
21623,399
21624,397
21625,403
216257,768
216302,384
216377,1344
216449,383
21648,737
21649,737
21650,1133
21662,391
21665,2760
21667,2279
21669,1820
216731,387
216732,383
216745,395
21707,1578
217131,672
21722,282
217308,864
217309,288
21731,1344
21734,672
21735,672
21736,672
217372,2796
217377,2688
217469,1344
217530,768
217550,1344
217552,1344
217612,672
21766,739
21770,886
217716,1727
217890,386
217891,383
217895,672
217898,672
21790,387
217909,380
218038,3456
218052,1248
218072,2596
218102,1251
218227,1344
218251,568
218399,291
218423,1344
218491,1415
218732,1344
219128,766
21930,1681
21931,2961
21936,1571
21940,1755
21960,2835
219637,1344
219641,2072
219673,864
219690,1344
219702,672
219704,672
21972,2049
21974,385
21977,1675
219793,288
219810,672
219813,672
219821,672
219852,672
219853,2880
219878,864
21996,1157
219962,1344
22002,1153
220071,864
22023,6922
22024,740
22025,864
22026,864
22033,864
22036,864
22041,955
220530,864
220553,672
220732,750
220852,1344
220874,1344
22088,2875
220952,1797
22096,6785
221034,672
221093,2688
22129,481
22135,480
22139,11077
22159,376
22162,377
22163,380
22164,2015
22166,3957
22167,672
22168,2017
22171,2006
221711,380
22172,1471
221729,2016
22175,480
221955,1728
221956,7296
222065,377
222101,2016
22212,1205
222121,2688
222129,1344
22217,1682
22219,2687
222199,1344
22221,4527
22227,2592
22229,1392
222410,1344
222416,1344
22242,1005
22243,1677
222431,864
22256,96
22259,906
22260,904
22263,672
22294,878
222966,672
222971,672
22310,738
22315,914
22321,380
22341,29671
22345,5664
22373,1046
22374,1042
223756,864
223773,1728
22379,6739
22383,1097
22387,1335
22388,2015
22395,1689
223967,672
22402,1435
22407,4640
22408,1444
22409,4560
22412,858
22413,1731
22417,6747
22428,3513
22434,96
22437,672
22438,672
22439,96
22451,472
22455,192
22477,1740
22486,1439
22512,192
22514,33378
22515,1338
22528,2575
22529,1428
225312,1344
22534,4076
22539,1728
22541,1335
22543,1163
22544,1167
22546,1056
225503,672
22556,1056
22560,1639
22561,2163
22563,672
22564,96
22566,96
22567,377
22578,384
22592,1665
226088,864
226093,864
22630,1937
22631,674
22632,670
22638,17259
22639,2008
22652,17481
22658,1344
22659,2417
22660,672
22662,5986
226748,1696
2269,3122
22700,1056
22703,672
22704,2697
22709,1728
2271,2878
227110,864
22714,881
22715,192
22716,384
22719,386
22720,383
22721,384
22725,759
22726,759
22728,1663
22737,1344
22740,672
22742,672
22744,1344
22746,672
22748,2688
227492,1344
22758,672
22769,671
227709,864
227759,2400
227764,2688
227837,1152
22788,1593
22790,1177
227925,2394
22802,1920
22804,1728
22806,3899
22810,1728
22811,1056
22816,2163
22817,672
22819,672
22822,2016
22823,1056
22824,2501
22825,1056
22827,1536
22828,1920
22829,3072
22830,672
22834,5373
22843,1340
22850,386
22851,2696
22855,14375
22857,761
22858,2104
22859,766
22868,672
22870,672
22872,672
22875,1344
22877,2302
22879,2688
228790,1728
228792,864
228794,864
22880,672
22885,2304
22891,2304
22893,2305
229198,1151
22921,5526
22923,3168
22924,10065
22926,734
22927,1522
22928,1536
22929,1536
22931,864
22934,3542
22935,864
22938,2208
229411,1728
229741,1435
229769,2688
229770,1344
22992,3270
22995,5578
22996,671
23001,1370
23003,668
23004,702
23009,3984
23010,723
23011,672
23012,643
23017,3078
23018,716
23020,719
23021,704
230468,768
23048,687
23049,1558
23050,688
23051,1746
23053,3116
23057,3389
23060,1375
23061,1058
230717,2014
230784,672
23079,672
230852,380
230862,964
23093,672
230983,767
23101,397
231048,768
23137,1430
23146,1635
23148,713
231525,375
23156,672
231604,3469
23167,672
23180,768
23182,672
23183,672
23185,3265
231920,842
23193,672
231992,860
23201,768
23202,672
23205,672
23207,2728
23216,1048
23224,1344
232261,857
23227,1050
232274,1344
23230,672
232381,672
23239,656
23241,658
232417,860
23242,661
23247,1344
23249,657
23251,1344
23255,2500
23257,1344
23258,1344
23260,1445
23261,1344
232613,1920
232619,2784
232696,2016
23280,707
23281,706
23308,712
23315,711
23324,2097
23328,2098
23329,3973
23333,2100
23337,910
23344,3773
23345,1049
233467,672
233473,672
23349,1049
233518,672
23365,1824
23386,672
23392,1871
23393,1610
23396,3452
233965,379
23403,584
23407,1938
23408,5455
234174,3456
234191,768
234193,768
23420,1356
234292,2688
234360,864
234370,1344
234375,864
234611,2980
23477,708
23484,3290
234951,672
23496,1634
235068,2407
235092,676
23557,1867
235595,672
23560,2592
23561,2592
23572,2396
235767,387
235789,387
23580,864
23591,1676
23593,4237
236204,3456
236205,1728
23631,2856
23654,3379
23655,4245
236564,6120
236572,383
23659,1140
236635,1930
2367,1728
23675,768
23679,2698
236865,1344
236880,1180
2369,6623
236930,672
236964,1152
236965,1152
237001,1344
237320,1728
237321,2304
23752,6829
23755,2606
23756,1991
237629,672
23773,960
237745,2688
23777,960
23788,960
23790,1428
23794,1151
23798,2393
23813,1793
238176,672
23818,1838
23819,2717
23820,1791
23825,672
23826,672
23836,1389
23842,1359
238420,672
23845,1802
238610,672
23869,672
238761,1728
238874,864
238880,864
238989,1631
239110,2980
23915,857
23916,1537
23917,4587
23922,860
23924,2681
239331,672
239335,672
23936,1009
23942,1996
23944,672
239592,4032
239605,864
23967,676
23970,2029
23971,1152
23973,3069
23976,1344
23978,2751
23979,7036
23981,1796
23990,837
23991,1800
23997,900
24004,672
24006,1412
24016,1057
24017,2023
24030,2016
240313,366
24035,680
240543,365
240715,1344
240751,1986
24077,1054
24078,4315
24079,840
24084,859
240853,1440
240863,1728
240867,864
24087,744
240881,864
24099,10851
24110,2776
24113,1065
24123,1062
24125,1051
2413,8913
24131,1721
24136,1438
24141,3833
24145,2116
24147,954
24148,956
24149,960
241512,672
241519,672
24152,2027
24153,1058
24157,955
241573,3524
241576,672
241582,672
24160,2636
24168,960
24173,956
24178,1435
24179,4879
24181,1628
24182,672
24184,7500
24185,4767
24186,4416
24187,3930
24188,1536
241894,2531
24202,8132
242045,371
242046,672
242049,982
24206,5588
24214,2688
24216,2688
24223,4032
24225,1344
24226,2009
24227,3164
24241,672
24248,1252
24256,657
24258,2016
242649,2303
242711,1344
24274,1344
24275,11207
24284,1267
24285,1786
24288,1347
243034,388
243036,388
243041,384
243091,385
24365,1536
24366,958
24375,2304
24379,3072
24380,1536
24381,1920
24382,1344
24383,672
24386,4416
24388,2679
24392,2211
24393,1344
24395,1529
24398,672
244090,1999
244589,1581
24464,672
24465,3919
24470,672
24479,1732
24507,1223
24541,960
24548,672
24550,1344
24555,672
24556,2688
24559,672
24560,856
24614,2215
24624,1451
24626,645
246320,1536
246365,864
24660,1447
24669,1358
24671,740
24672,3661
24677,1276
24678,1767
24690,1257
24691,1232
24694,1916
24746,1344
24747,1344
24768,5560
24771,1063
247730,192
247930,1716
247935,1278
24893,1344
24896,1344
24912,1042
24921,232
249320,2799
249325,8588
249328,1533
249435,672
249813,2880
24988,1924
25004,395
25006,672
25012,1068
25013,3831
25014,672
25015,9597
25016,565
25018,1344
25019,672
25028,672
25032,672
25036,4974
250403,1728
25055,4638
250593,740
250595,1074
25067,4634
25083,4642
25096,1259
251085,864
251378,1344
25138,672
25140,672
251407,1344
25142,672
251526,672
25157,672
251610,295
25163,672
25169,380
251715,11238
251777,839
251779,859
251844,1824
251846,383
251847,385
25185,377
251853,864
251861,1344
251912,960
251940,772
251949,3456
251968,764
251969,672
252000,960
252086,365
25210,6237
25211,750
252111,2016
25214,294
252143,1344
252144,1051
252147,960
252148,960
25216,966
252190,1344
252196,672
25222,672
25225,672
25226,672
25227,672
252280,1046
252284,851
252298,766
252309,672
252412,672
25248,1811
25251,1437
25252,1813
252570,1344
25261,1810
25266,771
25268,771
25269,773
252691,672
252738,1728
25274,364
25279,380
25280,380
25282,773
25283,767
25284,772
25285,392
252914,718
252917,718
25297,760
253,390
25303,760
25305,1732
253051,864
253118,1344
253123,934
253127,677
253132,1147
25316,758
25319,670
25320,747
25321,751
25327,667
253490,391
253492,672
253494,672
253512,672
253575,1344
253644,1344
254,393
254054,672
254055,672
254057,672
254060,672
254062,672
254063,672
254132,672
25422,1344
25426,1608
254304,2016
25432,1050
254329,1728
25433,1050
254353,1536
25462,861
25463,1732
254676,3840
254677,3936
25473,669
254737,864
254740,864
254742,1440
254747,1152
25478,869
25480,1344
25484,4179
255,391
255066,5041
255311,6167
255350,672
25556,1811
25561,848
255653,3072
255657,864
255697,1632
255705,1311
255817,768
25588,391
25589,1836
25592,1438
25595,1440
256049,672
25607,383
25608,380
25609,378
25616,1344
25624,382
25625,378
256272,1152
25630,376
25631,379
25632,377
256338,3456
256339,672
256384,2302
25639,385
25641,387
25645,371
256458,1344
25646,368
25648,384
25649,370
25652,2765
25654,3456
25655,2102
256621,1344
256655,2208
256656,2208
256675,2016
25674,942
25677,672
25679,672
256800,4128
256804,1047
25681,942
25682,961
25683,938
256876,1344
25692,387
25693,385
25699,2960
25705,1538
25706,1146
25707,1158
25708,4691
25709,2205
25715,1150
25718,1154
25719,2299
257392,1344
257405,2867
257407,1248
257426,1536
257428,2096
257431,2114
257454,4538
257462,2105
257463,11006
257465,2084
257468,16290
257469,1052
257494,2688
257530,1344
257532,4536
257579,1344
257588,1541
257595,2688
25760,3398
25762,3112
25763,762
257675,1344
257697,381
257729,2715
25775,1344
25777,1344
257800,672
257802,1344
257833,672
257840,4979
257882,672
257894,4145
257908,672
257911,1344
258011,1344
258012,392
258057,672
25807,1706
25816,3188
258216,864
258220,864
25823,3264
25829,1344
25835,768
25836,384
25837,383
25841,1344
25845,766
258508,672
258712,15599
25874,2303
25881,1159
258848,4224
25885,384
258930,1440
258946,10885
258969,1440
259132,672
259144,772
259175,1344
259228,1152
25927,964
25932,969
25934,1630
25935,672
25936,3586
25937,672
25938,2973
259381,864
25939,1344
259394,864
25940,3620
25943,965
259445,2858
259494,672
25955,672
259562,1344
25964,1703
25965,376
259652,376
259653,373
259657,371
25978,375
25979,1734
259835,2890
259837,1728
259922,672
25994,1734
25995,1728
25997,1920
26001,3648
26015,764
26016,767
260318,864
260321,864
260329,377
260349,752
26036,948
26043,947
26047,294
260475,672
26054,10560
26056,1920
26058,1728
26059,296
26066,390
26071,848
26073,864
26075,474
260818,2688
26082,1344
26094,1569
26096,6589
26097,2016
26098,7231
26101,4609
261011,377
26112,672
261135,864
26128,379
26132,380
261420,836
26168,668
26170,669
261717,2592
261726,864
261732,1895
261799,1344
261800,717
261811,5853
26185,2688
261873,871
261875,739
261882,672
261883,672
261890,672
262007,2016
262036,672
26208,1555
262089,3751
262091,3771
26210,4032
262241,2208
262242,864
262248,2882
262252,1863
262276,1344
262311,672
26235,372
26238,282
262380,672
262384,672
262387,1344
26239,373
26245,388
26246,388
262460,2016
26247,388
262518,888
262604,1344
262611,1344
262612,672
262614,3360
262650,1344
26267,378
26270,381
26273,383
26287,689
26291,383
26292,382
26293,381
26297,296
26299,297
26330,1728
263398,1344
26398,769
26399,750
26400,772
26410,296
26411,297
26412,296
264169,1344
264221,1344
264222,672
264228,672
264232,5174
26428,1344
26446,385
26453,383
26461,4646
264741,709
264965,1382
26503,1027
265046,1344
26511,3294
26532,8144
265393,1344
26550,672
26554,672
26555,2400
265550,3456
26557,3456
265658,1526
26570,2674
26572,1728
26574,1728
26576,375
26577,379
26581,376
26586,1249
265870,1344
265893,672
265896,2688
265898,672
265899,672
265902,1344
265921,1795
265923,1436
26593,389
265948,1203
265958,3744
26599,752
26600,1137
26606,977
266064,672
266071,1344
26613,755
266136,1344
26617,483
26620,1897
26621,383
26624,381
266335,672
266374,378
26638,1048
266389,379
266531,2112
26657,2233
26671,1472
266710,2784
266714,6263
26672,1624
266759,1536
2668,1861
26691,864
26696,864
266964,1536
26704,864
267079,2497
267084,288
267090,672
26723,389
2673,1345
267309,712
26732,1450
26735,1448
26738,1338
26743,1048
26744,1652
26745,1815
26748,1818
26751,7467
2676,730
26763,758
2677,1130
26771,1344
2678,1858
26780,867
26787,908
26791,1344
26809,1728
26814,1344
26815,877
26818,3456
26825,2605
2683,378
26830,777
26834,2201
26840,759
26846,4586
268571,1786
268582,5616
268589,2140
268590,1440
2686,2396
26872,381
26876,385
26885,379
26889,1916
26891,1344
26899,3261
26924,373
26927,962
26928,958
26929,956
26930,1344
26932,6806
26933,1830
269431,1344
26951,672
26953,2509
26954,3072
26955,3183
26956,1344
2696,192
26960,2483
26961,3264
26962,4617
26963,672
26964,3456
26968,3072
26969,8358
26970,1536
26974,756
26977,756
26980,5173
269872,672
26992,1914
26995,2745
27006,1918
2701,865
27017,5386
270175,1344
27028,938
27030,937
27043,462
27048,4978
270731,864
270734,864
270736,1152
270739,1152
270743,864
270769,864
270776,9138
270779,7687
270791,2087
270793,4967
270796,991
270797,1633
270800,987
270810,2016
270811,1630
270818,2016
270834,672
27088,672
27091,672
27092,2400
27094,2784
27101,672
27106,3646
27120,2688
27121,864
271225,1162
271228,1157
271242,672
271269,3360
271310,1344
271332,672
271350,1536
27137,1587
27139,3624
27147,6341
27241,672
27242,672
27245,672
27251,672
27253,672
27255,1645
27260,672
27264,672
27295,1344
27314,388
27322,387
27323,388
273278,2688
273279,1344
273292,672
27344,3840
27346,668
27347,1174
27348,1171
27349,1174
273490,960
27350,2496
27353,2243
27354,1728
273571,672
273573,672
27358,672
273596,672
27360,396
27362,1976
27363,396
27364,398
27376,1978
273771,1344
27380,387
27385,386
27386,380
273872,672
273910,3840
27398,379
273996,672
27403,380
27405,379
27411,189
27412,94
27413,378
27418,378
27419,369
27420,369
27421,370
27425,383
27427,378
27430,378
27431,379
27432,379
274434,672
274443,821
27450,294
27451,372
27452,371
27453,373
27454,3456
27457,382
27462,3650
27467,662
27471,672
27473,672
27477,387
27480,385
27486,672
27487,1056
27493,292
27495,381
27497,382
27499,780
27500,778
27501,383
27503,953
27504,291
27505,750
27506,745
27507,748
27508,381
27513,979
27514,1349
27515,1463
27517,863
27518,377
27519,380
27520,384
27521,384
27522,484
275302,1728
27533,290
275334,1728
27536,296
27537,205
27546,2284
27552,381
27553,382
27566,373
27567,1728
27568,371
27571,368
27572,367
27574,383
27575,380
27576,381
27577,5570
27583,1344
275873,4128
27588,1349
275887,1728
275888,864
27590,676
27591,744
27592,2084
2760,5184
27613,577
27617,965
27621,377
27622,376
27623,378
276233,768
27624,575
27627,394
